 #Energy       XX              YY             ZZ              XY              YZ              XZ       
 12.2703  3.58917807E-01  3.58917807E-01  3.58917807E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 12.3345  3.54065984E-01  3.54065984E-01  3.54065984E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 12.3988  3.57646378E-01  3.57646378E-01  3.57646378E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 12.4630  3.67156814E-01  3.67156814E-01  3.67156814E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 12.5272  3.80934261E-01  3.80934261E-01  3.80934261E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 12.5915  3.96766222E-01  3.96766222E-01  3.96766222E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 12.6557  4.10630226E-01  4.10630226E-01  4.10630226E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 12.7200  4.17082675E-01  4.17082675E-01  4.17082675E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 12.7842  4.12782922E-01  4.12782922E-01  4.12782922E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 12.8485  4.01671766E-01  4.01671766E-01  4.01671766E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 12.9127  3.94283922E-01  3.94283922E-01  3.94283922E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 12.9769  3.97852640E-01  3.97852640E-01  3.97852640E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 13.0412  4.10995714E-01  4.10995714E-01  4.10995714E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 13.1054  4.27494183E-01  4.27494183E-01  4.27494183E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 13.1697  4.40339231E-01  4.40339231E-01  4.40339231E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 13.2339  4.43298586E-01  4.43298586E-01  4.43298586E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 13.2981  4.32802635E-01  4.32802635E-01  4.32802635E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 13.3624  4.11473985E-01  4.11473985E-01  4.11473985E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 13.4266  3.88779235E-01  3.88779235E-01  3.88779235E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 13.4909  3.74493557E-01  3.74493557E-01  3.74493557E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 13.5551  3.71827059E-01  3.71827059E-01  3.71827059E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 13.6194  3.77774419E-01  3.77774419E-01  3.77774419E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 13.6836  3.86321860E-01  3.86321860E-01  3.86321860E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 13.7478  3.91145722E-01  3.91145722E-01  3.91145722E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 13.8121  3.88468711E-01  3.88468711E-01  3.88468711E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 13.8763  3.80310462E-01  3.80310462E-01  3.80310462E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 13.9406  3.73209497E-01  3.73209497E-01  3.73209497E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 14.0048  3.71139167E-01  3.71139167E-01  3.71139167E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 14.0691  3.72256129E-01  3.72256129E-01  3.72256129E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 14.1333  3.72790207E-01  3.72790207E-01  3.72790207E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 14.1975  3.72049434E-01  3.72049434E-01  3.72049434E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 14.2618  3.72378257E-01  3.72378257E-01  3.72378257E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 14.3260  3.74621188E-01  3.74621188E-01  3.74621188E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 14.3903  3.74558982E-01  3.74558982E-01  3.74558982E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 14.4545  3.64483640E-01  3.64483640E-01  3.64483640E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 14.5188  3.38892107E-01  3.38892107E-01  3.38892107E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 14.5830  3.02449115E-01  3.02449115E-01  3.02449115E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 14.6472  2.69630563E-01  2.69630563E-01  2.69630563E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 14.7115  2.51280223E-01  2.51280223E-01  2.51280223E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
