 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.60825000E+01  0.79968859E+06  0.79968859E+06  0.21065898E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61203000E+01  0.78830346E+06  0.78830346E+06  0.21618974E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61581000E+01  0.78433220E+06  0.78433220E+06  0.22968781E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61958000E+01  0.78779992E+06  0.78779992E+06  0.24827884E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62336000E+01  0.79726516E+06  0.79726516E+06  0.26745340E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62714000E+01  0.81017577E+06  0.81017577E+06  0.28317623E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63092000E+01  0.82363504E+06  0.82363504E+06  0.29167322E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63470000E+01  0.83512790E+06  0.83512790E+06  0.29128171E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63847000E+01  0.84295683E+06  0.84295683E+06  0.28212983E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.64225000E+01  0.84630321E+06  0.84630321E+06  0.26689587E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.64603000E+01  0.84535135E+06  0.84535135E+06  0.24944256E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.64981000E+01  0.84086810E+06  0.84086810E+06  0.23376683E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65359000E+01  0.83391968E+06  0.83391968E+06  0.22249691E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65736000E+01  0.82524802E+06  0.82524802E+06  0.21615561E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.66114000E+01  0.81523116E+06  0.81523116E+06  0.21422193E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.66492000E+01  0.80352501E+06  0.80352501E+06  0.21443255E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.66870000E+01  0.78953954E+06  0.78953954E+06  0.21468071E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.67248000E+01  0.77263959E+06  0.77263959E+06  0.21409997E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.67625000E+01  0.75277605E+06  0.75277605E+06  0.21242847E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.68003000E+01  0.73051758E+06  0.73051758E+06  0.21050549E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.68381000E+01  0.70700655E+06  0.70700655E+06  0.20961254E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.68759000E+01  0.68369869E+06  0.68369869E+06  0.21042019E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69136000E+01  0.66163039E+06  0.66163039E+06  0.21317556E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69514000E+01  0.64119046E+06  0.64119046E+06  0.21705358E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69892000E+01  0.62164346E+06  0.62164346E+06  0.22098623E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.70270000E+01  0.60182333E+06  0.60182333E+06  0.22387908E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.70648000E+01  0.58054694E+06  0.58054694E+06  0.22526077E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71025000E+01  0.55720179E+06  0.55720179E+06  0.22488608E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71403000E+01  0.53225330E+06  0.53225330E+06  0.22338286E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71781000E+01  0.50728535E+06  0.50728535E+06  0.22184387E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72159000E+01  0.48454333E+06  0.48454333E+06  0.22049476E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72537000E+01  0.46610065E+06  0.46610065E+06  0.21912848E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72914000E+01  0.45279376E+06  0.45279376E+06  0.21774618E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73292000E+01  0.44405776E+06  0.44405776E+06  0.21524406E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73670000E+01  0.43807930E+06  0.43807930E+06  0.21114383E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74048000E+01  0.43280145E+06  0.43280145E+06  0.20519883E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74426000E+01  0.42658232E+06  0.42658232E+06  0.19805373E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74803000E+01  0.41836915E+06  0.41836915E+06  0.19059319E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75181000E+01  0.40811792E+06  0.40811792E+06  0.18439917E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75559000E+01  0.39639464E+06  0.39639464E+06  0.18039848E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75937000E+01  0.38420252E+06  0.38420252E+06  0.18020008E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76315000E+01  0.37271090E+06  0.37271090E+06  0.18383978E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76692000E+01  0.36274631E+06  0.36274631E+06  0.19135632E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77070000E+01  0.35494184E+06  0.35494184E+06  0.20165451E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77448000E+01  0.34935711E+06  0.34935711E+06  0.21363021E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77826000E+01  0.34570276E+06  0.34570276E+06  0.22570467E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78204000E+01  0.34307342E+06  0.34307342E+06  0.23582989E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78581000E+01  0.33997552E+06  0.33997552E+06  0.24282580E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
