#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 200  20
# Band-Index    1
   0.63858     -5.075224  0.027  0.000  0.018  0.018  0.003  0.003  0.064  0.006  0.191  0.329
   0.60102     -5.114704  0.034  0.000  0.018  0.018  0.003  0.003  0.061  0.004  0.183  0.324
   0.56345     -5.158853  0.041  0.000  0.016  0.016  0.005  0.005  0.059  0.003  0.178  0.321
   0.52589     -5.207139  0.050  0.000  0.014  0.014  0.005  0.005  0.058  0.002  0.174  0.320
   0.48833     -5.255362  0.062  0.000  0.010  0.010  0.003  0.003  0.058  0.001  0.173  0.320
   0.45076     -5.297176  0.075  0.000  0.004  0.004  0.002  0.002  0.059  0.001  0.177  0.323
   0.41320     -5.320791  0.084  0.000  0.000  0.000  0.000  0.000  0.060  0.000  0.180  0.325
   0.37564     -5.315183  0.081  0.000  0.002  0.002  0.000  0.000  0.060  0.000  0.179  0.325
   0.33807     -5.283217  0.071  0.000  0.006  0.006  0.003  0.003  0.058  0.001  0.175  0.322
   0.30051     -5.333371  0.000  0.111  0.002  0.002  0.083  0.083  0.000  0.000  0.000  0.279
   0.26295     -5.416427  0.000  0.115  0.002  0.002  0.077  0.077  0.000  0.000  0.000  0.274
   0.22538     -5.495873  0.000  0.118  0.004  0.004  0.070  0.070  0.001  0.000  0.000  0.267
   0.18782     -5.568872  0.000  0.113  0.008  0.008  0.062  0.062  0.004  0.000  0.001  0.259
   0.15025     -5.618870  0.000  0.062  0.034  0.034  0.047  0.047  0.022  0.000  0.007  0.255
   0.11269     -5.617398  0.000  0.013  0.055  0.055  0.043  0.043  0.048  0.000  0.016  0.271
   0.07513     -5.595330  0.000  0.004  0.055  0.055  0.043  0.043  0.063  0.000  0.021  0.284
   0.03756     -5.566349  0.000  0.002  0.052  0.052  0.043  0.043  0.078  0.000  0.026  0.294
   0.00000     -5.535948  0.000  0.001  0.049  0.049  0.042  0.042  0.092  0.000  0.031  0.304
 
# Band-Index    7
   0.00000     -4.975785  0.009  0.000  0.014  0.014  0.000  0.000  0.076  0.015  0.227  0.356
   0.03756     -4.986921  0.012  0.000  0.016  0.016  0.000  0.000  0.073  0.012  0.219  0.350
   0.07513     -5.005550  0.016  0.000  0.017  0.017  0.001  0.001  0.070  0.011  0.211  0.343
   0.11269     -5.029867  0.019  0.000  0.018  0.018  0.002  0.002  0.067  0.008  0.202  0.336
   0.15025     -5.060513  0.024  0.000  0.018  0.018  0.003  0.003  0.065  0.006  0.194  0.330
   0.18782     -5.097260  0.030  0.000  0.018  0.018  0.003  0.003  0.062  0.005  0.185  0.325
   0.22538     -5.140845  0.038  0.000  0.017  0.017  0.005  0.005  0.059  0.003  0.179  0.322
   0.26295     -5.188476  0.047  0.000  0.015  0.015  0.005  0.005  0.058  0.002  0.174  0.319
   0.30051     -5.237596  0.057  0.000  0.011  0.011  0.004  0.004  0.058  0.001  0.173  0.320
   0.33807     -5.247553  0.000  0.106  0.000  0.000  0.087  0.087  0.000  0.000  0.000  0.284
   0.37564     -5.157786  0.000  0.102  0.000  0.000  0.093  0.093  0.000  0.000  0.000  0.290
   0.41320     -5.067476  0.000  0.097  0.000  0.000  0.098  0.098  0.000  0.000  0.000  0.295
   0.45076     -4.975544  0.000  0.092  0.000  0.000  0.102  0.102  0.003  0.000  0.001  0.300
   0.48833     -4.889177  0.000  0.036  0.000  0.000  0.045  0.045  0.184  0.000  0.061  0.373
   0.52589     -4.847602  0.000  0.002  0.001  0.001  0.002  0.002  0.306  0.000  0.102  0.416
   0.56345     -4.800787  0.000  0.000  0.001  0.001  0.001  0.001  0.309  0.000  0.103  0.417
   0.60102     -4.750783  0.000  0.000  0.000  0.000  0.001  0.001  0.309  0.000  0.103  0.416
   0.63858     -4.694367  0.000  0.000  0.000  0.000  0.001  0.001  0.308  0.000  0.102  0.414
   0.67614     -4.631942  0.000  0.000  0.001  0.001  0.002  0.002  0.305  0.000  0.102  0.413
   0.71371     -4.563030  0.000  0.000  0.001  0.001  0.002  0.002  0.303  0.000  0.101  0.409
   0.75127     -4.488035  0.000  0.000  0.001  0.001  0.002  0.002  0.300  0.000  0.100  0.406
   0.78884     -4.407210  0.000  0.000  0.002  0.002  0.002  0.002  0.296  0.000  0.099  0.402
   0.82640     -4.319086  0.000  0.000  0.002  0.002  0.002  0.002  0.292  0.000  0.097  0.398
   0.86396     -4.227175  0.000  0.000  0.003  0.003  0.002  0.002  0.287  0.000  0.095  0.393
   0.90153     -4.130124  0.000  0.000  0.003  0.003  0.003  0.003  0.281  0.000  0.093  0.387
   0.93909     -4.030551  0.000  0.000  0.003  0.003  0.003  0.003  0.275  0.000  0.092  0.381
   0.97665     -3.924009  0.000  0.000  0.004  0.004  0.003  0.003  0.268  0.000  0.090  0.373
   1.01422     -3.813251  0.000  0.000  0.005  0.005  0.003  0.003  0.260  0.000  0.087  0.364
   1.05178     -3.698687  0.000  0.000  0.006  0.006  0.003  0.003  0.252  0.000  0.084  0.354
   1.08934     -3.580718  0.000  0.000  0.006  0.006  0.004  0.004  0.242  0.000  0.081  0.342
   1.12691     -3.459930  0.000  0.000  0.007  0.007  0.004  0.004  0.230  0.000  0.076  0.328
   1.16447     -3.337179  0.000  0.000  0.009  0.009  0.004  0.004  0.215  0.000  0.072  0.312
   1.20203     -3.214236  0.000  0.000  0.009  0.009  0.005  0.005  0.198  0.000  0.066  0.292
   1.23960     -3.091003  0.000  0.000  0.011  0.011  0.005  0.005  0.177  0.000  0.059  0.267
   1.27716     -2.970245  0.000  0.000  0.012  0.012  0.006  0.006  0.152  0.000  0.051  0.238
   1.31473     -2.854942  0.000  0.000  0.013  0.013  0.006  0.006  0.121  0.000  0.040  0.201
   1.35229     -2.749806  0.000  0.002  0.015  0.015  0.007  0.007  0.085  0.000  0.028  0.157
   1.38985     -2.662051  0.000  0.002  0.016  0.016  0.006  0.006  0.046  0.000  0.015  0.107
   1.42742     -2.602310  0.000  0.010  0.014  0.014  0.005  0.005  0.011  0.000  0.003  0.062
   1.46498     -2.582246  0.000  0.002  0.012  0.024  0.000  0.000  0.000  0.000  0.000  0.038
   1.46498     -2.582246  0.000  0.010  0.007  0.020  0.000  0.000  0.000  0.000  0.000  0.038
   1.48171     -2.585836  0.000  0.012  0.024  0.002  0.000  0.000  0.002  0.000  0.000  0.041
   1.49844     -2.596441  0.000  0.014  0.010  0.014  0.001  0.002  0.004  0.002  0.006  0.050
   1.51517     -2.613607  0.000  0.008  0.005  0.022  0.001  0.005  0.004  0.002  0.016  0.063
   1.53190     -2.636676  0.000  0.007  0.006  0.023  0.002  0.009  0.008  0.002  0.025  0.081
   1.54863     -2.664885  0.000  0.006  0.017  0.011  0.009  0.006  0.037  0.003  0.012  0.099
   1.56536     -2.697466  0.000  0.002  0.014  0.017  0.009  0.011  0.042  0.000  0.022  0.119
   1.58209     -2.733693  0.000  0.014  0.012  0.006  0.010  0.004  0.046  0.012  0.033  0.138
   1.59881     -2.772921  0.000  0.014  0.000  0.016  0.000  0.016  0.000  0.014  0.096  0.157
   1.61554     -2.814588  0.000  0.008  0.017  0.004  0.020  0.004  0.100  0.010  0.012  0.175
   1.63227     -2.858215  0.000  0.015  0.012  0.002  0.016  0.002  0.080  0.018  0.046  0.191
   1.64900     -2.903392  0.000  0.002  0.009  0.017  0.012  0.024  0.066  0.002  0.074  0.207
   1.66573     -2.949816  0.000  0.013  0.004  0.009  0.006  0.013  0.034  0.021  0.118  0.220
   1.68246     -2.997156  0.000  0.015  0.002  0.009  0.002  0.015  0.013  0.025  0.153  0.232
   1.69919     -3.045188  0.000  0.004  0.016  0.004  0.029  0.007  0.174  0.007  0.002  0.244
   1.71592     -3.093707  0.000  0.009  0.014  0.000  0.026  0.002  0.163  0.018  0.022  0.255
   1.73265     -3.142536  0.000  0.014  0.007  0.002  0.013  0.005  0.082  0.028  0.113  0.264
   1.74938     -3.191519  0.000  0.003  0.014  0.005  0.030  0.011  0.197  0.005  0.007  0.273
   1.76611     -3.240200  0.000  0.012  0.006  0.004  0.012  0.009  0.087  0.026  0.124  0.281
   1.78284     -3.289111  0.000  0.007  0.013  0.001  0.029  0.002  0.203  0.015  0.015  0.288
   1.79957     -3.337804  0.000  0.010  0.009  0.001  0.020  0.003  0.147  0.025  0.079  0.294
   1.81630     -3.386095  0.000  0.008  0.007  0.005  0.017  0.012  0.119  0.020  0.112  0.299
   1.83303     -3.434073  0.000  0.007  0.000  0.011  0.002  0.028  0.012  0.019  0.225  0.305
   1.84976     -3.481452  0.000  0.010  0.008  0.000  0.022  0.000  0.161  0.027  0.081  0.309
   1.86648     -3.528242  0.000  0.000  0.008  0.010  0.022  0.028  0.159  0.000  0.088  0.314
   1.88321     -3.574299  0.000  0.009  0.002  0.006  0.004  0.020  0.031  0.026  0.220  0.317
   1.89994     -3.619506  0.000  0.007  0.008  0.002  0.022  0.005  0.175  0.022  0.079  0.320
   1.91667     -3.663735  0.000  0.010  0.001  0.004  0.004  0.013  0.032  0.032  0.227  0.323
   1.93340     -3.705255  0.000  0.010  0.004  0.002  0.013  0.007  0.094  0.031  0.166  0.325
   1.95013     -3.747121  0.000  0.000  0.007  0.007  0.025  0.025  0.196  0.000  0.067  0.328
   1.96686     -3.787471  0.000  0.007  0.003  0.005  0.009  0.019  0.072  0.023  0.193  0.329
   1.98359     -3.825943  0.000  0.007  0.005  0.001  0.019  0.005  0.152  0.026  0.114  0.328
   2.00032     -3.862650  0.000  0.001  0.009  0.004  0.031  0.015  0.254  0.003  0.012  0.329
   2.01705     -3.896602  0.000  0.002  0.005  0.005  0.021  0.021  0.171  0.007  0.096  0.329
   2.03378     -3.927483  0.000  0.001  0.006  0.006  0.023  0.022  0.188  0.005  0.079  0.327
   2.05051     -3.954518  0.000  0.004  0.004  0.003  0.018  0.013  0.145  0.018  0.121  0.326
   2.06724     -3.977031  0.000  0.006  0.004  0.001  0.017  0.003  0.138  0.029  0.126  0.324
   2.08397     -3.994078  0.000  0.006  0.000  0.005  0.002  0.021  0.014  0.027  0.248  0.322
   2.10070     -4.005513  0.000  0.007  0.002  0.002  0.009  0.007  0.072  0.032  0.189  0.321
   2.11743     -4.009138  0.000  0.006  0.002  0.003  0.007  0.013  0.057  0.029  0.203  0.321
   2.11743     -4.009138  0.000  0.007  0.002  0.003  0.007  0.011  0.059  0.030  0.202  0.321
   2.14700     -4.010328  0.000  0.002  0.002  0.007  0.009  0.032  0.065  0.009  0.194  0.321
   2.17657     -4.015719  0.000  0.002  0.002  0.009  0.014  0.031  0.062  0.014  0.188  0.322
   2.20615     -4.024524  0.000  0.002  0.002  0.011  0.021  0.030  0.059  0.021  0.179  0.324
   2.23572     -4.037051  0.000  0.002  0.002  0.014  0.029  0.028  0.056  0.029  0.166  0.327
   2.26529     -4.054245  0.000  0.001  0.001  0.018  0.040  0.026  0.051  0.040  0.151  0.329
   2.29487     -4.074654  0.000  0.001  0.001  0.022  0.052  0.023  0.045  0.052  0.134  0.332
   2.32444     -4.098899  0.000  0.002  0.002  0.027  0.065  0.020  0.038  0.065  0.115  0.334
   2.35401     -4.126553  0.000  0.002  0.002  0.031  0.078  0.017  0.032  0.078  0.096  0.335
   2.38359     -4.157382  0.000  0.002  0.002  0.037  0.090  0.014  0.026  0.090  0.077  0.338
   2.41316     -4.191701  0.000  0.002  0.002  0.042  0.102  0.011  0.020  0.102  0.058  0.338
   2.44274     -4.229439  0.000  0.002  0.002  0.048  0.112  0.008  0.014  0.112  0.041  0.338
   2.47231     -4.269353  0.000  0.000  0.000  0.054  0.121  0.004  0.008  0.121  0.024  0.336
   2.50188     -4.299651  0.006  0.008  0.008  0.034  0.067  0.041  0.024  0.067  0.070  0.325
   2.53146     -4.276085  0.008  0.017  0.017  0.011  0.036  0.071  0.032  0.036  0.097  0.322
   2.56103     -4.248454  0.008  0.019  0.019  0.008  0.035  0.074  0.029  0.035  0.086  0.314
   2.59060     -4.220140  0.008  0.021  0.021  0.008  0.036  0.075  0.026  0.036  0.076  0.304
   2.62018     -4.190327  0.008  0.022  0.022  0.006  0.037  0.075  0.022  0.037  0.065  0.296
   2.64975     -4.159506  0.008  0.024  0.024  0.005  0.039  0.074  0.018  0.039  0.055  0.288
   2.67932     -4.128169  0.007  0.026  0.026  0.005  0.040  0.072  0.016  0.040  0.047  0.278
   2.70890     -4.097161  0.006  0.028  0.028  0.004  0.041  0.069  0.013  0.041  0.039  0.269
   2.73847     -4.065937  0.006  0.030  0.030  0.003  0.041  0.065  0.011  0.041  0.032  0.260
   2.76805     -4.035318  0.005  0.031  0.031  0.003  0.042  0.061  0.008  0.042  0.025  0.249
   2.79762     -4.004583  0.005  0.033  0.033  0.002  0.043  0.055  0.006  0.043  0.019  0.239
   2.82719     -3.973959  0.003  0.035  0.035  0.002  0.043  0.048  0.005  0.043  0.015  0.228
   2.85677     -3.946390  0.003  0.037  0.037  0.001  0.042  0.040  0.004  0.042  0.011  0.216
   2.88634     -3.920085  0.002  0.038  0.038  0.001  0.042  0.032  0.003  0.042  0.008  0.204
   2.91591     -3.898135  0.002  0.039  0.039  0.001  0.040  0.024  0.001  0.040  0.005  0.192
   2.94549     -3.880216  0.001  0.041  0.041  0.000  0.039  0.015  0.001  0.039  0.002  0.180
   2.97506     -3.867256  0.000  0.043  0.043  0.000  0.036  0.008  0.000  0.036  0.001  0.169
   3.00463     -3.862301  0.000  0.044  0.044  0.000  0.036  0.000  0.001  0.036  0.000  0.160
   3.03421     -3.864948  0.000  0.045  0.045  0.000  0.032  0.000  0.000  0.032  0.000  0.154
   3.06378     -3.869371  0.000  0.045  0.045  0.000  0.028  0.000  0.000  0.028  0.000  0.148
   3.09336     -3.882918  0.000  0.046  0.046  0.000  0.024  0.005  0.000  0.024  0.001  0.149
   3.12293     -3.905959  0.001  0.046  0.046  0.000  0.021  0.014  0.000  0.021  0.002  0.151
   3.15250     -3.936738  0.002  0.046  0.046  0.000  0.017  0.024  0.000  0.017  0.002  0.157
   3.18208     -3.974757  0.003  0.046  0.046  0.000  0.014  0.036  0.001  0.014  0.003  0.165
   3.21165     -4.020200  0.004  0.046  0.046  0.000  0.011  0.049  0.002  0.011  0.005  0.174
   3.24122     -4.070693  0.006  0.045  0.045  0.000  0.009  0.061  0.002  0.009  0.006  0.184
   3.27080     -4.126224  0.008  0.045  0.045  0.000  0.006  0.073  0.003  0.006  0.007  0.193
   3.27080     -4.126224  0.008  0.045  0.045  0.000  0.006  0.073  0.003  0.006  0.007  0.193
   3.29345     -4.192117  0.010  0.043  0.043  0.001  0.006  0.082  0.003  0.006  0.009  0.206
   3.31610     -4.261554  0.012  0.042  0.042  0.001  0.006  0.091  0.004  0.006  0.012  0.217
   3.33875     -4.333522  0.014  0.042  0.042  0.001  0.007  0.096  0.005  0.007  0.015  0.227
   3.36140     -4.407114  0.017  0.040  0.040  0.003  0.007  0.102  0.005  0.007  0.017  0.236
   3.38406     -4.481459  0.018  0.039  0.039  0.003  0.007  0.104  0.007  0.007  0.021  0.244
   3.40671     -4.556992  0.020  0.037  0.037  0.004  0.006  0.107  0.008  0.006  0.024  0.251
   3.42936     -4.630493  0.022  0.036  0.036  0.005  0.006  0.107  0.010  0.006  0.029  0.257
   3.45201     -4.702359  0.023  0.035  0.035  0.007  0.005  0.107  0.011  0.005  0.033  0.262
   3.47466     -4.772724  0.023  0.033  0.033  0.008  0.005  0.106  0.013  0.005  0.038  0.266
   3.49731     -4.838847  0.024  0.031  0.031  0.011  0.005  0.104  0.015  0.005  0.044  0.271
   3.51997     -4.900771  0.024  0.030  0.030  0.014  0.004  0.100  0.017  0.004  0.051  0.274
   3.54262     -4.896164  0.000  0.011  0.011  0.000  0.019  0.000  0.254  0.019  0.084  0.400
   3.56527     -4.878141  0.000  0.012  0.012  0.000  0.019  0.000  0.251  0.019  0.084  0.397
   3.58792     -4.860641  0.000  0.013  0.013  0.000  0.019  0.000  0.249  0.019  0.083  0.395
   3.61057     -4.844180  0.000  0.014  0.014  0.000  0.018  0.000  0.246  0.018  0.082  0.393
   3.63322     -4.829630  0.000  0.015  0.015  0.000  0.018  0.000  0.243  0.018  0.081  0.392
   3.65588     -4.817695  0.000  0.015  0.015  0.000  0.018  0.000  0.242  0.018  0.081  0.390
   3.67853     -4.808879  0.000  0.016  0.016  0.000  0.018  0.000  0.241  0.018  0.080  0.389
   3.70118     -4.804208  0.000  0.017  0.017  0.000  0.018  0.000  0.239  0.018  0.080  0.389
   3.72383     -4.804208  0.000  0.017  0.017  0.000  0.018  0.000  0.239  0.018  0.080  0.389
   3.74648     -4.808879  0.000  0.016  0.016  0.000  0.018  0.000  0.241  0.018  0.080  0.389
   3.76913     -4.817695  0.000  0.015  0.015  0.000  0.018  0.000  0.242  0.018  0.081  0.390
   3.79179     -4.829630  0.000  0.015  0.015  0.000  0.018  0.000  0.243  0.018  0.081  0.392
   3.81444     -4.844180  0.000  0.014  0.014  0.000  0.018  0.000  0.246  0.018  0.082  0.393
   3.83709     -4.860641  0.000  0.013  0.013  0.000  0.019  0.000  0.249  0.019  0.083  0.395
   3.85974     -4.878141  0.000  0.012  0.012  0.000  0.019  0.000  0.251  0.019  0.084  0.397
   3.88239     -4.896164  0.000  0.011  0.011  0.000  0.019  0.000  0.254  0.019  0.084  0.400
   3.90504     -4.900771  0.024  0.030  0.030  0.014  0.004  0.100  0.017  0.004  0.051  0.274
   3.92770     -4.838848  0.024  0.031  0.031  0.011  0.005  0.104  0.015  0.005  0.044  0.271
   3.95035     -4.772724  0.023  0.033  0.033  0.008  0.005  0.106  0.013  0.005  0.038  0.266
   3.97300     -4.702359  0.023  0.035  0.035  0.007  0.005  0.107  0.011  0.005  0.033  0.262
   3.99565     -4.630493  0.022  0.036  0.036  0.005  0.006  0.107  0.010  0.006  0.029  0.257
   4.01830     -4.556992  0.020  0.037  0.037  0.004  0.006  0.107  0.008  0.006  0.024  0.251
   4.04095     -4.481458  0.018  0.039  0.039  0.003  0.007  0.104  0.007  0.007  0.021  0.244
   4.06361     -4.407114  0.017  0.040  0.040  0.003  0.007  0.102  0.005  0.007  0.017  0.236
   4.08626     -4.333522  0.014  0.042  0.042  0.001  0.007  0.096  0.005  0.007  0.015  0.227
   4.10891     -4.261554  0.012  0.042  0.042  0.001  0.006  0.091  0.004  0.006  0.012  0.217
   4.13156     -4.192117  0.010  0.043  0.043  0.001  0.006  0.082  0.003  0.006  0.009  0.206
   4.15421     -4.126224  0.008  0.045  0.045  0.000  0.006  0.073  0.003  0.006  0.007  0.193
   4.15421     -4.126224  0.008  0.045  0.045  0.000  0.006  0.073  0.003  0.006  0.007  0.193
   4.16604     -4.106104  0.007  0.045  0.045  0.000  0.006  0.069  0.003  0.006  0.007  0.187
   4.17787     -4.086386  0.007  0.046  0.046  0.000  0.006  0.065  0.001  0.006  0.005  0.182
   4.18970     -4.067133  0.006  0.047  0.047  0.000  0.005  0.061  0.001  0.005  0.005  0.176
   4.20153     -4.049279  0.005  0.047  0.047  0.000  0.005  0.057  0.001  0.005  0.004  0.171
   4.21336     -4.031178  0.005  0.047  0.047  0.000  0.004  0.053  0.001  0.004  0.004  0.165
   4.22519     -4.013753  0.005  0.048  0.048  0.000  0.003  0.048  0.001  0.003  0.003  0.160
   4.23702     -3.997076  0.003  0.048  0.048  0.000  0.003  0.043  0.001  0.003  0.003  0.154
   4.24885     -3.981966  0.003  0.049  0.049  0.000  0.003  0.039  0.001  0.003  0.003  0.148
   4.26068     -3.967054  0.003  0.050  0.050  0.000  0.003  0.033  0.000  0.003  0.001  0.142
   4.27251     -3.953137  0.002  0.050  0.050  0.000  0.002  0.028  0.000  0.002  0.001  0.137
   4.28434     -3.940297  0.002  0.050  0.050  0.000  0.002  0.024  0.000  0.002  0.001  0.131
   4.29617     -3.928618  0.002  0.050  0.050  0.000  0.001  0.019  0.000  0.001  0.001  0.126
   4.30800     -3.918181  0.001  0.052  0.052  0.000  0.001  0.015  0.000  0.001  0.001  0.121
   4.31983     -3.909064  0.001  0.052  0.052  0.000  0.000  0.011  0.000  0.000  0.000  0.117
   4.33166     -3.901618  0.000  0.052  0.052  0.000  0.000  0.008  0.000  0.000  0.000  0.113
   4.34348     -3.895434  0.000  0.052  0.052  0.000  0.000  0.005  0.000  0.000  0.000  0.110
   4.35531     -3.891075  0.000  0.052  0.052  0.000  0.000  0.000  0.000  0.000  0.000  0.105
   4.36714     -3.890424  0.000  0.052  0.052  0.000  0.000  0.000  0.000  0.000  0.000  0.105
   4.37897     -3.890059  0.000  0.052  0.052  0.000  0.000  0.000  0.000  0.000  0.000  0.105
   4.39080     -3.890059  0.000  0.052  0.052  0.000  0.000  0.000  0.000  0.000  0.000  0.105
   4.40263     -3.890423  0.000  0.052  0.052  0.000  0.000  0.000  0.000  0.000  0.000  0.105
   4.41446     -3.891075  0.000  0.052  0.052  0.000  0.000  0.000  0.000  0.000  0.000  0.105
   4.42629     -3.895434  0.000  0.052  0.052  0.000  0.000  0.005  0.000  0.000  0.000  0.110
   4.43812     -3.901618  0.000  0.052  0.052  0.000  0.000  0.008  0.000  0.000  0.000  0.113
   4.44995     -3.909065  0.001  0.052  0.052  0.000  0.000  0.011  0.000  0.000  0.000  0.117
   4.46178     -3.918181  0.001  0.052  0.052  0.000  0.001  0.015  0.000  0.001  0.001  0.121
   4.47361     -3.928618  0.002  0.050  0.050  0.000  0.001  0.019  0.000  0.001  0.001  0.126
   4.48544     -3.940297  0.002  0.050  0.050  0.000  0.002  0.024  0.000  0.002  0.001  0.131
