#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  3.9626   -9.8258   -7.2112   -2.1753   -1.6662    1.8222    2.9296    3.4547    7.7516
  3.9793   -9.8067   -7.2022   -2.2851   -1.7015    1.9034    2.9104    3.5462    7.7897
  3.9960   -9.7859   -7.1927   -2.3972   -1.7401    1.9824    2.8920    3.6483    7.8190
  4.0127   -9.7633   -7.1826   -2.5107   -1.7818    2.0586    2.8746    3.7608    7.8365
  4.0294   -9.7389   -7.1722   -2.6250   -1.8266    2.1317    2.8587    3.8835    7.8392
  4.0461   -9.7128   -7.1614   -2.7394   -1.8743    2.2018    2.8447    4.0157    7.8256
  4.0628   -9.6849   -7.1505   -2.8533   -1.9250    2.2690    2.8327    4.1568    7.8013
  4.0795   -9.6552   -7.1396   -2.9662   -1.9783    2.3337    2.8230    4.3061    7.7613
  4.0962   -9.6239   -7.1287   -3.0778   -2.0343    2.3962    2.8160    4.4629    7.7041
  4.1129   -9.5908   -7.1182   -3.1875   -2.0928    2.4569    2.8117    4.6263    7.5887
  4.1296   -9.5559   -7.1082   -3.2950   -2.1536    2.5163    2.8103    4.7958    7.4606
  4.1463   -9.5194   -7.0988   -3.3998   -2.2166    2.5747    2.8119    4.9707    7.2992
  4.1630   -9.4812   -7.0904   -3.5016   -2.2816    2.6326    2.8165    5.1505    7.1580
  4.1797   -9.4414   -7.0832   -3.6000   -2.3484    2.6901    2.8244    5.3346    7.0222
  4.1964   -9.3999   -7.0773   -3.6946   -2.4168    2.7475    2.8354    5.5225    6.8869
  4.2131   -9.3567   -7.0733   -3.7849   -2.4867    2.8051    2.8496    5.7139    6.7551
  4.2298   -9.3120   -7.0712   -3.8707   -2.5580    2.8631    2.8670    5.9084    6.6259
  4.2465   -9.2657   -7.0716   -3.9516   -2.6303    2.8876    2.9216    6.1057    6.4948
  4.2632   -9.2178   -7.0745   -4.0270   -2.7035    2.9113    2.9808    6.3052    6.3681
  4.2799   -9.1684   -7.0805   -4.0967   -2.7775    2.9382    3.0406    6.2432    6.5112
  4.2966   -9.1175   -7.0898   -4.1604   -2.8520    2.9681    3.1014    6.1206    6.5239
  4.3133   -9.0652   -7.1027   -4.2176   -2.9269    3.0010    3.1629    6.0002    6.4106
  4.3300   -9.0114   -7.1193   -4.2682   -3.0020    3.0369    3.2254    5.8819    6.3017
  4.3467   -8.9563   -7.1400   -4.3118   -3.0771    3.0757    3.2889    5.7660    6.1949
  4.3634   -8.8998   -7.1648   -4.3485   -3.1521    3.1173    3.3532    5.6524    6.0887
  4.3801   -8.8420   -7.1938   -4.3779   -3.2267    3.1617    3.4183    5.5413    5.9834
  4.3968   -8.7830   -7.2270   -4.4003   -3.3009    3.2087    3.4843    5.4327    5.8791
  4.4135   -8.7229   -7.2644   -4.4156   -3.3744    3.2583    3.5509    5.3270    5.7760
  4.4302   -8.6616   -7.3056   -4.4239   -3.4471    3.3103    3.6178    5.2244    5.6742
  4.4469   -8.5993   -7.3507   -4.4256   -3.5187    3.3648    3.6849    5.1252    5.5738
  4.4636   -8.5360   -7.3992   -4.4207   -3.5892    3.4214    3.7515    5.0299    5.4749
  4.4803   -8.4719   -7.4510   -4.4098   -3.6584    3.4801    3.8169    4.9395    5.3778
  4.4970   -8.4070   -7.5056   -4.3930   -3.7261    3.5407    3.8798    4.8551    5.2826
  4.5137   -8.3414   -7.5628   -4.3707   -3.7920    3.6029    3.9382    4.7789    5.1896
  4.5304   -8.2753   -7.6223   -4.3432   -3.8561    3.6664    3.9887    4.7141    5.0991
  4.5471   -8.2088   -7.6836   -4.3110   -3.9180    3.7305    4.0266    4.6658    5.0118
  4.5638   -8.1420   -7.7466   -4.2743   -3.9777    3.7947    4.0455    4.6400    4.9282
  4.5805   -8.0752   -7.8108   -4.2335   -4.0349    3.8577    4.0413    4.6411    4.8496
  4.5972   -8.0084   -7.8760   -4.1889   -4.0893    3.9176    4.0148    4.6682    4.7778
  4.6139   -7.9420   -7.9420   -4.1407   -4.1407    3.9715    3.9715    4.7158    4.7158
  4.6139   -7.9420   -7.9420   -4.1407   -4.1407    3.9715    3.9715    4.7158    4.7158
  4.6257   -7.9421   -7.9421   -4.1399   -4.1399    3.9525    3.9525    4.7358    4.7358
  4.6375   -7.9427   -7.9427   -4.1374   -4.1374    3.9005    3.9005    4.7905    4.7905
  4.6493   -7.9436   -7.9436   -4.1333   -4.1333    3.8258    3.8258    4.8696    4.8696
  4.6611   -7.9449   -7.9449   -4.1276   -4.1276    3.7374    3.7374    4.9644    4.9644
  4.6729   -7.9465   -7.9465   -4.1203   -4.1203    3.6408    3.6408    5.0690    5.0690
  4.6847   -7.9485   -7.9485   -4.1114   -4.1114    3.5395    3.5395    5.1802    5.1802
  4.6965   -7.9508   -7.9508   -4.1009   -4.1009    3.4355    3.4355    5.2959    5.2959
  4.7083   -7.9535   -7.9535   -4.0889   -4.0889    3.3300    3.3300    5.4148    5.4148
  4.7201   -7.9564   -7.9564   -4.0753   -4.0753    3.2238    3.2238    5.5363    5.5363
  4.7319   -7.9597   -7.9597   -4.0603   -4.0603    3.1175    3.1175    5.6598    5.6598
  4.7437   -7.9632   -7.9632   -4.0438   -4.0438    3.0113    3.0113    5.7848    5.7848
  4.7555   -7.9670   -7.9670   -4.0259   -4.0259    2.9056    2.9056    5.9113    5.9113
  4.7674   -7.9710   -7.9710   -4.0067   -4.0067    2.8006    2.8006    6.0389    6.0389
  4.7792   -7.9752   -7.9752   -3.9861   -3.9861    2.6965    2.6965    6.1674    6.1674
  4.7910   -7.9797   -7.9797   -3.9642   -3.9642    2.5933    2.5933    6.2969    6.2969
  4.8028   -7.9843   -7.9843   -3.9412   -3.9412    2.4912    2.4912    6.4271    6.4271
  4.8146   -7.9891   -7.9891   -3.9170   -3.9170    2.3903    2.3903    6.5579    6.5579
  4.8264   -7.9940   -7.9940   -3.8917   -3.8917    2.2906    2.2906    6.6893    6.6893
  4.8382   -7.9990   -7.9990   -3.8654   -3.8654    2.1924    2.1924    6.8212    6.8212
  4.8500   -8.0041   -8.0041   -3.8381   -3.8381    2.0956    2.0956    6.9535    6.9535
  4.8618   -8.0093   -8.0093   -3.8100   -3.8100    2.0003    2.0003    7.0862    7.0862
  4.8736   -8.0145   -8.0145   -3.7810   -3.7810    1.9067    1.9067    7.2190    7.2190
  4.8854   -8.0197   -8.0197   -3.7514   -3.7514    1.8148    1.8148    7.3520    7.3520
  4.8972   -8.0250   -8.0250   -3.7211   -3.7211    1.7247    1.7247    7.4850    7.4850
